Monitoring_Station,Date,Year,Month,AOD,PM2.5,AOD_Kalman,PM25_Kalman
Red Crescent Office,2021-12-25,2021,12,0.7988,78.08,0.6033,93.47
Red Crescent Office,2021-12-26,2021,12,,59.37,0.6045,93.4
Red Crescent Office,2021-12-27,2021,12,,71.24,0.6057,95.03
Red Crescent Office,2021-12-28,2021,12,0.463,80.82,0.6068,97.85
Red Crescent Office,2021-12-29,2021,12,0.9191,71.5,0.6152,101.52
Red Crescent Office,2021-12-30,2021,12,0.56,110.66,0.6084,106.69
Red Crescent Office,2021-12-31,2021,12,0.5156,211.12,0.6039,111.66
Sopura,2014-01-01,2014,1,0.4712,114.3,0.8788,135.82
Sopura,2014-01-02,2014,1,0.988,,0.9196,137.97
Sopura,2014-01-03,2014,1,1.0163,,0.9569,140.12
Sopura,2014-01-04,2014,1,0.886,139.17,0.9913,142.27
Sopura,2014-01-05,2014,1,0.944,180.7,1.0309,144.58
Sopura,2014-01-06,2014,1,,191.3,1.0749,145.08
Sopura,2014-01-07,2014,1,3.1317,158.12,1.1189,143.27
Sopura,2014-01-08,2014,1,0.9556,140.52,1.0622,140.72
Sopura,2014-01-09,2014,1,,184.33,1.0109,138.18
Sopura,2014-01-10,2014,1,0.5934,159.33,0.9596,133.33
Sopura,2014-01-11,2014,1,0.8616,138.0,0.9266,127.18
Sopura,2014-01-12,2014,1,0.8486,94.63,0.8968,120.49
Sopura,2014-01-13,2014,1,0.9223,72.4,0.8694,115.09
Sopura,2014-01-14,2014,1,1.0892,97.43,0.8394,111.82
Sopura,2014-01-15,2014,1,,86.51,0.7969,109.28
Sopura,2014-01-16,2014,1,,81.49,0.7544,107.87
Sopura,2014-01-17,2014,1,0.5098,101.98,0.712,107.79
Sopura,2014-01-18,2014,1,0.4687,137.53,0.6796,107.99
Sopura,2014-01-19,2014,1,0.0411,92.09,0.6577,106.72
Sopura,2014-01-20,2014,1,0.7611,72.46,0.6667,106.17
Sopura,2014-01-21,2014,1,0.908,126.09,0.671,107.32
Sopura,2014-01-22,2014,1,0.5095,138.01,0.6634,107.52
Sopura,2014-01-23,2014,1,0.4777,137.71,0.6635,106.2
Sopura,2014-01-24,2014,1,0.7387,107.73,0.673,103.31
Sopura,2014-01-25,2014,1,0.7644,91.66,0.6791,100.19
Sopura,2014-01-26,2014,1,0.8058,83.38,0.6809,97.5
Sopura,2014-01-27,2014,1,0.6035,90.18,0.6766,95.52
Sopura,2014-01-28,2014,1,0.8392,102.61,0.6758,93.8
Sopura,2014-01-29,2014,1,0.3887,85.63,0.6669,91.64
Sopura,2014-01-30,2014,1,0.5405,76.78,0.6719,89.78
Sopura,2014-01-31,2014,1,0.6184,116.17,0.6835,88.58
Sopura,2014-02-01,2014,2,0.5075,86.41,0.6984,85.99
Sopura,2014-02-02,2014,2,0.4436,69.47,0.7227,83.38
Sopura,2014-02-03,2014,2,0.4826,84.09,0.7611,81.47
Sopura,2014-02-04,2014,2,,85.3,0.8134,79.43
Sopura,2014-02-05,2014,2,1.859,100.44,0.8656,77.1
Sopura,2014-02-06,2014,2,1.2696,78.66,0.8682,73.59
Sopura,2014-02-07,2014,2,0.749,72.23,0.8507,69.84
Sopura,2014-02-08,2014,2,0.824,58.57,0.8384,65.96
Sopura,2014-02-09,2014,2,0.2042,43.17,0.8267,62.45
Sopura,2014-02-10,2014,2,1.2024,46.85,0.8461,59.91
Sopura,2014-02-11,2014,2,1.3166,33.33,0.8478,58.02
Sopura,2014-02-12,2014,2,0.6596,70.1,0.826,57.37
Sopura,2014-02-13,2014,2,0.616,55.12,0.8125,56.07
Sopura,2014-02-14,2014,2,0.9989,30.81,0.8088,54.83
Sopura,2014-02-15,2014,2,,39.6,0.7957,54.79
Sopura,2014-02-16,2014,2,,26.69,0.7825,55.51
Sopura,2014-02-17,2014,2,,24.77,0.7694,57.66
Sopura,2014-02-18,2014,2,0.7118,57.8,0.7562,61.46
Sopura,2014-02-19,2014,2,0.2542,54.93,0.7453,65.45
Sopura,2014-02-20,2014,2,0.5119,88.5,0.7589,69.96
Sopura,2014-02-21,2014,2,0.8733,116.87,0.7849,73.55
Sopura,2014-02-22,2014,2,0.9649,100.71,0.8064,74.96
Sopura,2014-02-23,2014,2,1.3928,71.25,0.82,75.1
Sopura,2014-02-24,2014,2,0.8565,78.06,0.805,75.42
Sopura,2014-02-25,2014,2,0.7752,78.68,0.7874,75.61
Sopura,2014-02-26,2014,2,0.9954,85.93,0.7704,75.65
Sopura,2014-02-27,2014,2,0.9473,101.06,0.7422,75.17
Sopura,2014-02-28,2014,2,,47.55,0.7037,73.4
Sopura,2014-03-01,2014,3,0.3594,43.38,0.6652,72.92
Sopura,2014-03-02,2014,3,0.5783,54.0,0.642,73.92
Sopura,2014-03-03,2014,3,0.4976,69.54,0.6219,75.92
Sopura,2014-03-04,2014,3,,66.38,0.6081,78.23
Sopura,2014-03-05,2014,3,0.4578,67.19,0.5943,81.13
Sopura,2014-03-06,2014,3,0.6985,94.52,0.5873,84.74
Sopura,2014-03-07,2014,3,0.7025,84.77,0.5748,87.85
Sopura,2014-03-08,2014,3,0.3508,82.29,0.5559,91.12
Sopura,2014-03-09,2014,3,0.4268,99.79,0.5472,94.83
Sopura,2014-03-10,2014,3,0.388,115.62,0.5446,98.29
Sopura,2014-03-11,2014,3,0.6455,116.75,0.5497,100.89
Sopura,2014-03-12,2014,3,0.4921,174.63,0.5501,102.69
Sopura,2014-03-13,2014,3,,92.42,0.5534,100.89
Sopura,2014-03-14,2014,3,0.5556,78.17,0.5567,99.52
Sopura,2014-03-15,2014,3,0.5035,97.13,0.5601,99.22
Sopura,2014-03-16,2014,3,0.5719,101.74,0.5662,99.02
Sopura,2014-03-17,2014,3,0.3399,101.31,0.5721,98.68
Sopura,2014-03-18,2014,3,0.8805,107.59,0.5896,98.21
Sopura,2014-03-19,2014,3,0.823,123.21,0.5926,97.28
Sopura,2014-03-20,2014,3,0.1585,81.21,0.584,95.04
Sopura,2014-03-21,2014,3,0.9529,92.21,0.5968,93.5
Sopura,2014-03-22,2014,3,0.656,91.57,0.5917,92.02
Sopura,2014-03-23,2014,3,0.528,59.32,0.5834,90.57
Sopura,2014-03-24,2014,3,,76.65,0.5778,90.68
Sopura,2014-03-25,2014,3,0.9796,66.58,0.5723,91.49
Sopura,2014-03-26,2014,3,0.1844,103.34,0.5464,93.54
Sopura,2014-03-27,2014,3,,142.76,0.5386,95.11
Sopura,2014-03-28,2014,3,0.4939,91.94,0.5308,94.29
Sopura,2014-03-29,2014,3,0.1468,96.93,0.5248,93.59
Sopura,2014-03-30,2014,3,0.312,69.23,0.5377,92.72
Sopura,2014-03-31,2014,3,0.4317,79.05,0.562,93.03
Sopura,2014-04-01,2014,4,0.8681,111.57,0.5927,94.04
Sopura,2014-04-02,2014,4,0.5166,111.3,0.6097,94.17
Sopura,2014-04-03,2014,4,0.9221,155.02,0.6313,93.44
Sopura,2014-04-04,2014,4,,77.14,0.6384,89.63
Sopura,2014-04-05,2014,4,0.9767,66.74,0.6455,86.45
Sopura,2014-04-06,2014,4,,71.29,0.636,84.26
Sopura,2014-04-07,2014,4,,105.81,0.6265,82.71
Sopura,2014-04-08,2014,4,,73.5,0.617,80.01
Sopura,2014-04-09,2014,4,0.0367,46.83,0.6076,77.63
Sopura,2014-04-10,2014,4,,,0.6266,76.8
Sopura,2014-04-11,2014,4,0.4075,,0.6457,75.96
Sopura,2014-04-12,2014,4,0.9205,,0.6767,75.13
Sopura,2014-04-13,2014,4,0.6009,,0.6955,74.29
Sopura,2014-04-14,2014,4,0.5052,,0.719,73.45
Sopura,2014-04-15,2014,4,1.2408,,0.7532,72.62
Sopura,2014-04-16,2014,4,1.0404,,0.763,71.78
Sopura,2014-04-17,2014,4,0.9002,,0.759,70.94
Sopura,2014-04-18,2014,4,0.6194,,0.7479,70.11
Sopura,2014-04-19,2014,4,1.4274,,0.7432,69.27
Sopura,2014-04-20,2014,4,0.5259,,0.7043,68.44
Sopura,2014-04-21,2014,4,0.4338,,0.6743,67.6
Sopura,2014-04-22,2014,4,0.5722,,0.6564,66.76
Sopura,2014-04-23,2014,4,0.4354,,0.6426,65.93
Sopura,2014-04-24,2014,4,0.6713,,0.6392,65.09
Sopura,2014-04-25,2014,4,0.8029,,0.6342,64.26
Sopura,2014-04-26,2014,4,0.329,,0.6208,63.42
Sopura,2014-04-27,2014,4,0.8022,,0.622,62.58
Sopura,2014-04-28,2014,4,0.2799,,0.6141,61.75
Sopura,2014-04-29,2014,4,,,0.623,60.91
Sopura,2014-04-30,2014,4,0.6653,,0.6319,60.08
Sopura,2014-05-01,2014,5,,,0.6391,59.24
Sopura,2014-05-02,2014,5,0.6363,,0.6463,58.4
Sopura,2014-05-03,2014,5,0.9004,,0.654,57.57
Sopura,2014-05-04,2014,5,0.4989,,0.6494,56.73
Sopura,2014-05-05,2014,5,0.9532,,0.6523,55.9
Sopura,2014-05-06,2014,5,,,0.6401,55.06
Sopura,2014-05-07,2014,5,,,0.628,54.22
Sopura,2014-05-08,2014,5,,,0.6158,53.39
Sopura,2014-05-09,2014,5,0.3828,,0.6037,52.55
Sopura,2014-05-10,2014,5,,58.4,0.6026,51.72
Sopura,2014-05-11,2014,5,0.4918,53.83,0.6015,50.54
Sopura,2014-05-12,2014,5,,75.29,0.6058,49.21
Sopura,2014-05-13,2014,5,,57.78,0.6102,46.57
Sopura,2014-05-14,2014,5,,41.28,0.6146,43.37
Sopura,2014-05-15,2014,5,,35.3,0.619,40.28
Sopura,2014-05-16,2014,5,,32.68,0.6234,37.43
Sopura,2014-05-17,2014,5,,32.85,0.6278,34.83
Sopura,2014-05-18,2014,5,,35.47,0.6321,32.32
Sopura,2014-05-19,2014,5,,23.97,0.6365,29.65
Sopura,2014-05-20,2014,5,,14.52,0.6409,27.27
Sopura,2014-05-21,2014,5,,30.81,0.6453,25.52
Sopura,2014-05-22,2014,5,,19.9,0.6497,23.51
Sopura,2014-05-23,2014,5,,14.03,0.654,21.68
Sopura,2014-05-24,2014,5,,13.37,0.6584,20.24
Sopura,2014-05-25,2014,5,0.4934,9.48,0.6628,19.13
Sopura,2014-05-26,2014,5,0.8536,15.15,0.6756,18.51
Sopura,2014-05-27,2014,5,,7.27,0.6796,18.06
Sopura,2014-05-28,2014,5,,8.58,0.6836,18.15
Sopura,2014-05-29,2014,5,0.5873,8.08,0.6875,18.71
Sopura,2014-05-30,2014,5,,63.24,0.6965,19.81
Sopura,2014-05-31,2014,5,,15.78,0.7054,18.73
Sopura,2014-06-01,2014,6,,9.27,0.7144,17.81
Sopura,2014-06-02,2014,6,,15.09,0.7234,17.31
Sopura,2014-06-03,2014,6,,12.14,0.7323,16.92
Sopura,2014-06-04,2014,6,,12.58,0.7413,16.77
Sopura,2014-06-05,2014,6,,10.51,0.7503,16.83
Sopura,2014-06-06,2014,6,,12.05,0.7592,17.2
Sopura,2014-06-07,2014,6,,15.53,0.7682,17.84
Sopura,2014-06-08,2014,6,,11.05,0.7771,18.59
Sopura,2014-06-09,2014,6,,24.43,0.7861,19.71
Sopura,2014-06-10,2014,6,,21.16,0.7951,20.6
Sopura,2014-06-11,2014,6,,11.09,0.804,21.46
Sopura,2014-06-12,2014,6,,25.14,0.813,22.84
Sopura,2014-06-13,2014,6,,29.99,0.822,24.11
Sopura,2014-06-14,2014,6,1.0535,49.47,0.8309,25.08
Sopura,2014-06-15,2014,6,0.9282,28.71,0.8288,24.83
Sopura,2014-06-16,2014,6,,48.8,0.8216,24.38
Sopura,2014-06-17,2014,6,,9.04,0.8145,22.72
Sopura,2014-06-18,2014,6,,10.54,0.8074,21.74
Sopura,2014-06-19,2014,6,,22.7,0.8002,21.32
Sopura,2014-06-20,2014,6,,17.29,0.7931,20.83
Sopura,2014-06-21,2014,6,,13.69,0.7859,20.52
Sopura,2014-06-22,2014,6,,19.56,0.7788,20.55
Sopura,2014-06-23,2014,6,,17.2,0.7717,20.63
Sopura,2014-06-24,2014,6,,16.43,0.7645,20.88
Sopura,2014-06-25,2014,6,,21.94,0.7574,21.35
Sopura,2014-06-26,2014,6,,26.43,0.7503,21.8
Sopura,2014-06-27,2014,6,,19.99,0.7431,22.01
Sopura,2014-06-28,2014,6,,8.58,0.736,22.32
Sopura,2014-06-29,2014,6,,14.94,0.7288,23.32
Sopura,2014-06-30,2014,6,,11.3,0.7217,24.74
Sopura,2014-07-01,2014,7,,24.09,0.7146,26.83
Sopura,2014-07-02,2014,7,,84.38,0.7074,29.06
Sopura,2014-07-03,2014,7,,16.51,0.7003,28.52
Sopura,2014-07-04,2014,7,,36.63,0.6932,28.58
Sopura,2014-07-05,2014,7,,21.27,0.686,28.24
Sopura,2014-07-06,2014,7,,20.65,0.6789,28.25
Sopura,2014-07-07,2014,7,,16.17,0.6718,28.63
Sopura,2014-07-08,2014,7,,14.05,0.6646,29.64
Sopura,2014-07-09,2014,7,,52.28,0.6575,31.43
Sopura,2014-07-10,2014,7,,52.11,0.6503,32.18
Sopura,2014-07-11,2014,7,,51.01,0.6432,31.93
Sopura,2014-07-12,2014,7,0.66,20.56,0.6361,30.73
Sopura,2014-07-13,2014,7,,35.36,0.6277,30.03
Sopura,2014-07-14,2014,7,,20.19,0.6194,29.07
Sopura,2014-07-15,2014,7,,23.93,0.6111,28.56
Sopura,2014-07-16,2014,7,,25.77,0.6027,28.27
Sopura,2014-07-17,2014,7,,36.87,0.5944,28.11
Sopura,2014-07-18,2014,7,,39.88,0.5861,27.51
Sopura,2014-07-19,2014,7,,35.73,0.5777,26.3
Sopura,2014-07-20,2014,7,0.328,21.74,0.5694,24.61
Sopura,2014-07-21,2014,7,,10.82,0.5731,23.07
Sopura,2014-07-22,2014,7,,15.18,0.5769,22.13
Sopura,2014-07-23,2014,7,,9.25,0.5806,21.55
Sopura,2014-07-24,2014,7,,56.26,0.5843,21.58
Sopura,2014-07-25,2014,7,0.5238,10.78,0.5881,19.88
Sopura,2014-07-26,2014,7,0.8806,11.07,0.595,18.63
Sopura,2014-07-27,2014,7,,16.83,0.5877,17.76
Sopura,2014-07-28,2014,7,,12.56,0.5804,16.93
Sopura,2014-07-29,2014,7,,14.56,0.573,16.33
Sopura,2014-07-30,2014,7,0.501,14.75,0.5657,15.81
Sopura,2014-07-31,2014,7,0.5161,13.11,0.5616,15.34
Sopura,2014-08-01,2014,8,,10.86,0.5598,14.99
Sopura,2014-08-02,2014,8,0.536,14.4,0.558,14.84
Sopura,2014-08-03,2014,8,,15.81,0.5573,14.72
Sopura,2014-08-04,2014,8,,15.47,0.5566,14.54
Sopura,2014-08-05,2014,8,0.504,11.96,0.5558,14.31
Sopura,2014-08-06,2014,8,,14.69,0.5577,14.21
Sopura,2014-08-07,2014,8,,12.13,0.5596,14.07
Sopura,2014-08-08,2014,8,0.5732,13.02,0.5615,14.04
Sopura,2014-08-09,2014,8,,13.24,0.5628,14.05
Sopura,2014-08-10,2014,8,,13.89,0.564,14.11
Sopura,2014-08-11,2014,8,,14.43,0.5653,14.18
Sopura,2014-08-12,2014,8,,13.58,0.5666,14.23
Sopura,2014-08-13,2014,8,,12.52,0.5679,14.32
Sopura,2014-08-14,2014,8,,12.76,0.5692,14.5
Sopura,2014-08-15,2014,8,,15.78,0.5705,14.76
Sopura,2014-08-16,2014,8,,14.5,0.5718,14.98
Sopura,2014-08-17,2014,8,,12.94,0.5731,15.21
Sopura,2014-08-18,2014,8,,15.18,0.5743,15.57
Sopura,2014-08-19,2014,8,,17.79,0.5756,15.94
Sopura,2014-08-20,2014,8,,15.5,0.5769,16.21
Sopura,2014-08-21,2014,8,,16.61,0.5782,16.53
Sopura,2014-08-22,2014,8,,20.19,0.5795,16.84
Sopura,2014-08-23,2014,8,,18.74,0.5808,16.98
Sopura,2014-08-24,2014,8,,14.33,0.5821,17.03
Sopura,2014-08-25,2014,8,,16.97,0.5834,17.22
Sopura,2014-08-26,2014,8,,15.41,0.5846,17.43
Sopura,2014-08-27,2014,8,,18.04,0.5859,17.73
Sopura,2014-08-28,2014,8,,21.29,0.5872,18.02
Sopura,2014-08-29,2014,8,,19.06,0.5885,18.14
Sopura,2014-08-30,2014,8,,19.69,0.5898,18.22
Sopura,2014-08-31,2014,8,,17.33,0.5911,18.22
Sopura,2014-09-01,2014,9,,15.08,0.5924,18.27
Sopura,2014-09-02,2014,9,,19.48,0.5937,18.48
Sopura,2014-09-03,2014,9,0.2778,16.41,0.5949,18.64
Sopura,2014-09-04,2014,9,,20.19,0.6121,18.9
Sopura,2014-09-05,2014,9,,20.01,0.6292,19.11
Sopura,2014-09-06,2014,9,,20.28,0.6464,19.27
Sopura,2014-09-07,2014,9,,20.84,0.6635,19.38
Sopura,2014-09-08,2014,9,,21.26,0.6807,19.41
Sopura,2014-09-09,2014,9,,21.54,0.6978,19.36
Sopura,2014-09-10,2014,9,,18.75,0.715,19.19
Sopura,2014-09-11,2014,9,0.6968,19.16,0.7321,19.05
Sopura,2014-09-12,2014,9,,17.19,0.751,18.9
Sopura,2014-09-13,2014,9,,18.72,0.7699,18.84
Sopura,2014-09-14,2014,9,,21.75,0.7888,18.78
Sopura,2014-09-15,2014,9,,20.64,0.8078,18.58
Sopura,2014-09-16,2014,9,,18.65,0.8267,18.27
Sopura,2014-09-17,2014,9,,21.42,0.8456,17.94
Sopura,2014-09-18,2014,9,,18.74,0.8645,17.44
Sopura,2014-09-19,2014,9,,21.57,0.8834,16.87
Sopura,2014-09-20,2014,9,,9.6,0.9023,16.07
Sopura,2014-09-21,2014,9,,11.0,0.9212,15.6
Sopura,2014-09-22,2014,9,,9.97,0.9401,15.35
Sopura,2014-09-23,2014,9,,19.32,0.959,15.37
Sopura,2014-09-24,2014,9,,18.99,0.9779,15.2
Sopura,2014-09-25,2014,9,,18.53,0.9969,14.83
Sopura,2014-09-26,2014,9,1.1569,16.27,1.0158,14.28
Sopura,2014-09-27,2014,9,,15.23,1.0276,13.63
Sopura,2014-09-28,2014,9,0.9372,12.13,1.0395,12.9
Sopura,2014-09-29,2014,9,,11.61,1.0564,12.21
Sopura,2014-09-30,2014,9,2.9133,9.98,1.0734,11.55
Sopura,2014-10-01,2014,10,,9.15,0.9984,10.96
Sopura,2014-10-02,2014,10,0.821,10.43,0.9234,10.47
Sopura,2014-10-03,2014,10,0.7016,9.87,0.8535,9.98
Sopura,2014-10-04,2014,10,0.6314,7.86,0.7911,9.49
Sopura,2014-10-05,2014,10,0.7336,8.49,0.7368,9.09
Sopura,2014-10-06,2014,10,0.5747,7.48,0.6826,8.72
Sopura,2014-10-07,2014,10,0.3129,7.63,0.6339,8.4
Sopura,2014-10-08,2014,10,0.2509,6.3,0.6012,8.13
Sopura,2014-10-09,2014,10,0.6178,8.87,0.5859,7.95
Sopura,2014-10-10,2014,10,0.295,6.42,0.5691,7.72
Sopura,2014-10-11,2014,10,0.834,7.88,0.566,7.56
Sopura,2014-10-12,2014,10,,6.48,0.5496,7.38
Sopura,2014-10-13,2014,10,,5.59,0.5331,7.24
Sopura,2014-10-14,2014,10,0.4654,6.06,0.5166,7.19
Sopura,2014-10-15,2014,10,,6.17,0.5026,7.19
Sopura,2014-10-16,2014,10,,6.01,0.4887,7.25
Sopura,2014-10-17,2014,10,0.8577,6.0,0.4748,7.37
Sopura,2014-10-18,2014,10,0.4034,7.9,0.4417,7.55
Sopura,2014-10-19,2014,10,0.5083,8.5,0.4105,7.72
Sopura,2014-10-20,2014,10,0.0907,8.81,0.3745,7.85
Sopura,2014-10-21,2014,10,0.0506,7.53,0.3526,7.93
Sopura,2014-10-22,2014,10,0.4716,7.27,0.3458,8.04
Sopura,2014-10-23,2014,10,0.0825,7.13,0.3328,8.18
Sopura,2014-10-24,2014,10,0.2373,7.86,0.3322,8.37
Sopura,2014-10-25,2014,10,0.6555,6.68,0.3364,8.59
Sopura,2014-10-26,2014,10,0.2183,7.47,0.3246,8.9
Sopura,2014-10-27,2014,10,,9.77,0.3182,9.28
Sopura,2014-10-28,2014,10,,8.93,0.3118,9.64
Sopura,2014-10-29,2014,10,,8.52,0.3053,10.04
Sopura,2014-10-30,2014,10,0.2491,8.46,0.2989,10.51
Sopura,2014-10-31,2014,10,0.2081,7.01,0.2949,11.09
Sopura,2014-11-01,2014,11,0.2308,28.35,0.2953,11.87
Sopura,2014-11-02,2014,11,0.274,21.23,0.2989,11.82
Sopura,2014-11-03,2014,11,0.2586,7.66,0.3038,11.3
Sopura,2014-11-04,2014,11,0.2167,9.91,0.3109,10.97
Sopura,2014-11-05,2014,11,0.3413,9.41,0.3227,10.69
Sopura,2014-11-06,2014,11,0.0717,9.3,0.3337,10.47
Sopura,2014-11-07,2014,11,0.3011,7.26,0.3577,10.31
Sopura,2014-11-08,2014,11,0.1953,7.0,0.3845,10.31
Sopura,2014-11-09,2014,11,0.2565,8.76,0.4208,10.47
Sopura,2014-11-10,2014,11,,8.66,0.4653,10.71
Sopura,2014-11-11,2014,11,0.2369,9.27,0.5098,11.06
Sopura,2014-11-12,2014,11,0.6059,12.29,0.5679,11.5
Sopura,2014-11-13,2014,11,0.9382,12.41,0.6242,11.9
Sopura,2014-11-14,2014,11,0.8599,11.1,0.6647,12.27
Sopura,2014-11-15,2014,11,0.8547,11.84,0.6955,12.7
Sopura,2014-11-16,2014,11,0.8004,10.53,0.7183,13.17
Sopura,2014-11-17,2014,11,0.9479,12.3,0.7371,13.78
Sopura,2014-11-18,2014,11,0.965,18.11,0.7452,14.46
Sopura,2014-11-19,2014,11,0.5114,12.01,0.7424,14.95
Sopura,2014-11-20,2014,11,0.3868,15.34,0.7512,15.59
Sopura,2014-11-21,2014,11,0.7362,16.95,0.7782,16.25
Sopura,2014-11-22,2014,11,0.6688,18.77,0.8072,16.87
Sopura,2014-11-23,2014,11,0.9956,17.01,0.8432,17.4
Sopura,2014-11-24,2014,11,1.2532,17.18,0.8716,17.94
Sopura,2014-11-25,2014,11,1.2816,13.75,0.8808,18.53
Sopura,2014-11-26,2014,11,0.4354,12.86,0.8701,19.35
Sopura,2014-11-27,2014,11,1.0669,17.0,0.8811,20.5
Sopura,2014-11-28,2014,11,0.8766,18.65,0.8828,21.82
Sopura,2014-11-29,2014,11,0.8417,23.07,0.8848,23.3
Sopura,2014-11-30,2014,11,1.3272,19.94,0.8889,24.79
Sopura,2014-12-01,2014,12,1.1151,20.03,0.8711,26.53
Sopura,2014-12-02,2014,12,0.7432,21.24,0.8412,28.59
Sopura,2014-12-03,2014,12,0.8272,22.61,0.8161,31.02
Sopura,2014-12-04,2014,12,0.9419,20.1,0.7905,33.86
Sopura,2014-12-05,2014,12,0.572,16.18,0.7573,37.4
Sopura,2014-12-06,2014,12,0.5252,36.51,0.7334,42.0
Sopura,2014-12-07,2014,12,0.4474,65.24,0.7199,46.87
Sopura,2014-12-08,2014,12,0.6546,73.15,0.72,50.82
Sopura,2014-12-09,2014,12,,113.34,0.7233,53.66
Sopura,2014-12-10,2014,12,,77.07,0.7267,53.51
Sopura,2014-12-11,2014,12,1.0074,47.84,0.7301,52.18
Sopura,2014-12-12,2014,12,,54.77,0.7196,51.07
Sopura,2014-12-13,2014,12,,54.58,0.7091,49.78
Sopura,2014-12-14,2014,12,,53.48,0.6986,48.25
Sopura,2014-12-15,2014,12,,38.14,0.6881,46.45
Sopura,2014-12-16,2014,12,,44.09,0.6776,45.07
Sopura,2014-12-17,2014,12,0.472,51.72,0.6671,43.74
Sopura,2014-12-18,2014,12,1.358,42.91,0.6664,42.01
Sopura,2014-12-19,2014,12,,44.39,0.6311,40.24
Sopura,2014-12-20,2014,12,0.357,38.22,0.5958,38.26
Sopura,2014-12-21,2014,12,0.1175,30.61,0.5724,36.28
Sopura,2014-12-22,2014,12,0.4047,35.02,0.5718,34.58
Sopura,2014-12-23,2014,12,0.6298,32.43,0.5795,32.86
Sopura,2014-12-24,2014,12,0.6601,24.91,0.5847,31.16
Sopura,2014-12-25,2014,12,0.5005,22.49,0.5861,29.78
Sopura,2014-12-26,2014,12,0.5641,21.57,0.5918,28.76
Sopura,2014-12-27,2014,12,,29.82,0.5989,28.1
Sopura,2014-12-28,2014,12,0.6717,32.07,0.606,27.35
Sopura,2014-12-29,2014,12,0.3588,27.35,0.6099,26.37
Sopura,2014-12-30,2014,12,,14.95,0.6262,25.34
Sopura,2014-12-31,2014,12,,29.42,0.6426,24.82
Sopura,2015-01-01,2015,1,,29.48,0.659,24.08
Sopura,2015-01-02,2015,1,,20.13,0.6754,23.07
Sopura,2015-01-03,2015,1,0.2567,18.2,0.6917,22.2
Sopura,2015-01-04,2015,1,0.7296,12.73,0.7299,21.54
Sopura,2015-01-05,2015,1,0.6326,15.28,0.768,21.31
Sopura,2015-01-06,2015,1,1.3269,17.72,0.8129,21.39
Sopura,2015-01-07,2015,1,2.0018,17.83,0.8321,21.65
Sopura,2015-01-08,2015,1,1.1666,25.52,0.7928,22.1
Sopura,2015-01-09,2015,1,0.4404,18.02,0.7349,22.38
Sopura,2015-01-10,2015,1,0.5709,20.8,0.6916,22.88
Sopura,2015-01-11,2015,1,0.512,22.36,0.6544,23.48
Sopura,2015-01-12,2015,1,,24.5,0.6244,24.14
Sopura,2015-01-13,2015,1,0.3691,24.83,0.5943,24.77
Sopura,2015-01-14,2015,1,0.3173,26.43,0.5754,25.41
Sopura,2015-01-15,2015,1,0.0993,26.13,0.5695,26.0
Sopura,2015-01-16,2015,1,0.4419,17.77,0.5871,26.58
Sopura,2015-01-17,2015,1,,21.23,0.612,27.6
Sopura,2015-01-18,2015,1,,28.27,0.6368,28.93
Sopura,2015-01-19,2015,1,,27.31,0.6617,30.3
Sopura,2015-01-20,2015,1,0.6306,28.55,0.6866,31.82
Sopura,2015-01-21,2015,1,0.6633,26.83,0.7142,33.51
Sopura,2015-01-22,2015,1,0.8392,34.21,0.7444,35.53
Sopura,2015-01-23,2015,1,0.8093,37.94,0.7699,37.61
Sopura,2015-01-24,2015,1,0.6438,30.58,0.7934,39.68
Sopura,2015-01-25,2015,1,0.6585,49.97,0.8243,42.2
Sopura,2015-01-26,2015,1,0.9246,47.1,0.8636,44.33
Sopura,2015-01-27,2015,1,0.9264,53.89,0.8998,46.33
Sopura,2015-01-28,2015,1,1.398,47.5,0.9347,47.94
Sopura,2015-01-29,2015,1,1.33,48.11,0.9464,49.58
Sopura,2015-01-30,2015,1,1.0855,47.69,0.939,51.29
Sopura,2015-01-31,2015,1,0.8075,48.82,0.9242,53.19
Sopura,2015-02-01,2015,2,0.6647,52.68,0.9152,55.3
Sopura,2015-02-02,2015,2,0.5968,67.52,0.9188,57.54
Sopura,2015-02-03,2015,2,,66.56,0.9385,59.28
Sopura,2015-02-04,2015,2,1.168,81.07,0.9582,60.66
Sopura,2015-02-05,2015,2,,55.56,0.9674,61.02
Sopura,2015-02-06,2015,2,0.5236,53.9,0.9765,61.65
Sopura,2015-02-07,2015,2,1.0843,69.39,1.0084,62.66
Sopura,2015-02-08,2015,2,1.3149,88.81,1.0364,63.34
Sopura,2015-02-09,2015,2,,77.35,1.0505,62.75
Sopura,2015-02-10,2015,2,,66.34,1.0646,61.43
Sopura,2015-02-11,2015,2,0.441,53.59,1.0788,59.86
Sopura,2015-02-12,2015,2,1.2611,49.89,1.1248,58.61
Sopura,2015-02-13,2015,2,1.3269,47.56,1.1639,57.79
Sopura,2015-02-14,2015,2,,69.86,1.195,57.48
Sopura,2015-02-15,2015,2,1.1298,60.06,1.226,56.56
Sopura,2015-02-16,2015,2,0.9906,61.94,1.2618,55.46
Sopura,2015-02-17,2015,2,2.0288,70.83,1.3113,54.04
Sopura,2015-02-18,2015,2,0.7158,59.01,1.3248,51.77
Sopura,2015-02-19,2015,2,2.2263,26.01,1.3688,49.15
Sopura,2015-02-20,2015,2,1.653,38.87,1.3699,47.68
